,time,Pitch_increment,w,pitch,pitch_ref,Vx,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref,reward
39,0.3900000000000002,0,7.639343044383908,15.469860468532229,0.27,18.0,-0.009990132882959024,0.27,18.0,0.27,-9.980275501917918e-05
40,0.4000000000000002,0,7.63466567999766,15.469860468532229,0.27,18.0,-0.009500320429825626,0.27,18.0,0.27,-9.025608826936217e-05
41,0.4100000000000002,0,7.630380046830413,15.469860468532229,0.27,18.0,-0.009051529974018813,0.27,18.0,0.27,-8.193019487056101e-05
42,0.4200000000000002,0,7.626591394739661,15.469860468532229,0.27,18.0,-0.008654783254841703,0.27,18.0,0.27,-7.490527318828833e-05
43,0.4300000000000002,0,7.623400274233232,15.469860468532229,0.27,18.0,-0.008320609896851128,0.27,18.0,0.27,-6.923254905557694e-05
44,0.4400000000000002,0,7.620900944697817,15.469860468532229,0.27,18.0,-0.008058880719939099,0.27,18.0,0.27,-6.494555845820613e-05
45,0.45000000000000023,0,7.619179800888881,15.469860468532229,0.27,18.0,-0.007878642961741678,0.27,18.0,0.27,-6.207301491860167e-05
46,0.46000000000000024,0,7.618314110225653,15.469860468532229,0.27,18.0,-0.007787988047479155,0.27,18.0,0.27,-6.065275782767818e-05
47,0.47000000000000025,0,7.618370745117529,15.469860468532229,0.27,18.0,-0.007793918839487657,0.27,18.0,0.27,-6.0745170876520624e-05
48,0.48000000000000026,0,7.61940512404726,15.469860468532229,0.27,18.0,-0.0079022387477099,0.27,18.0,0.27,-6.244537722580772e-05
49,0.49000000000000027,0,7.621460374418488,15.469860468532229,0.27,18.0,-0.0081174640632945,0.27,18.0,0.27,-6.589322281887765e-05
50,0.5000000000000002,0,7.624566520761338,15.469860468532229,0.27,18.0,-0.008442738947683548,0.27,18.0,0.27,-7.12798409387327e-05
51,0.5100000000000002,0,7.628739140292164,15.469860468532229,0.27,18.0,-0.008879694643159186,0.27,18.0,0.27,-7.884897695574994e-05
52,0.5200000000000002,0,7.633983230062979,15.469860468532229,0.27,18.0,-0.009428854439784362,0.27,18.0,0.27,-8.890329604664128e-05
53,0.5300000000000002,0,7.640286643808908,15.469860468532229,0.27,18.0,-0.010088946383676078,0.27,18.0,0.27,-0.00010178683913269062
54,0.5400000000000003,0,7.647625365052415,15.469860468532229,0.27,18.0,-0.01085745547518746,0.27,18.0,0.27,-0.00011788433939567817
55,0.5500000000000003,0,7.6559617710698,15.469860468532229,0.27,18.0,-0.011730441871906083,0.27,18.0,0.27,-0.00013760326651016748
56,0.5600000000000003,0,7.665245593273763,15.469860468532229,0.27,18.0,-0.012702641459679587,0.27,18.0,0.27,-0.00016135710005317074
57,0.5700000000000003,0,7.675414830210367,15.469860468532229,0.27,18.0,-0.013767561461434541,0.27,18.0,0.27,-0.0001895457485943776
58,0.5800000000000003,0,7.686396156392005,15.469860468532229,0.27,18.0,-0.014917523250064901,0.27,18.0,0.27,-0.0002225324999162269
59,0.5900000000000003,0,7.698106688848837,15.469860468532229,0.27,18.0,-0.01614384734126506,0.27,18.0,0.27,-0.000260623806978071
60,0.6000000000000003,0,7.7104544617244235,15.469860468532229,0.27,18.0,-0.017436903093069667,0.27,18.0,0.27,-0.0003040455894771025
61,0.6100000000000003,0,7.723340357640167,15.469860468532229,0.27,18.0,-0.01878631095786376,0.27,18.0,0.27,-0.000352925479405552
62,0.6200000000000003,0,7.736658900314261,15.469860468532229,0.27,18.0,-0.020181025485245585,0.27,18.0,0.27,-0.0004072737896361318
63,0.6300000000000003,0,7.750299976534525,15.469860468532229,0.27,18.0,-0.021609515646600297,0.27,18.0,0.27,-0.000466971166480663
64,0.6400000000000003,0,7.7641502276772005,15.469860468532229,0.27,18.0,-0.023059910554606988,0.27,18.0,0.27,-0.0005317594747864748
65,0.6500000000000004,0,7.7780949247482205,15.469860468532229,0.27,18.0,-0.024520195817102186,0.27,18.0,0.27,-0.0006012400029090355
66,0.6600000000000004,0,7.792019223192621,15.469860468532229,0.27,18.0,-0.025978344940412734,0.27,18.0,0.27,-0.0006748744058430679
67,0.6700000000000004,0,7.805809637943787,15.469860468532229,0.27,18.0,-0.027422473796153368,0.27,18.0,0.27,-0.0007519920691007181
68,0.6800000000000004,0,7.819355522903737,15.469860468532229,0.27,18.0,-0.02884099555203845,0.27,18.0,0.27,-0.0008318030244327017
69,0.6900000000000004,0,7.832550403201773,15.469860468532229,0.27,18.0,-0.03022276018568204,0.27,18.0,0.27,-0.0009134152332412475
70,0.7000000000000004,0,7.845293309854772,15.469860468532229,0.27,18.0,-0.03155719424989678,0.27,18.0,0.27,-0.0009958565089257184
71,0.7100000000000004,0,7.857488539463073,15.469860468532229,0.27,18.0,-0.03283427570810604,0.27,18.0,0.27,-0.0010780896612759224
72,0.7200000000000004,0,7.8690528401415385,15.469860468532229,0.27,18.0,-0.03404528644328508,0.27,18.0,0.27,-0.001159081529005331
73,0.7300000000000004,0,7.879907475424257,15.469860468532229,0.27,18.0,-0.03518198119200455,0.27,18.0,0.27,-0.0012377718005945621
